time,station,bewd_i,bewd_i_flag,bewd_ii,bewd_ii_flag,bewd_iii,bewd_iii_flag,bewm_i,bewm_i_flag,bewm_ii,bewm_ii_flag,bewm_iii,bewm_iii_flag,bewm_mittel,bewm_mittel_flag,bft6,bft6_flag,bft8,bft8_flag,cglo_j,cglo_j_flag,dampf_i,dampf_i_flag,dampf_ii,dampf_ii_flag,dampf_iii,dampf_iii_flag,dampf_mittel,dampf_mittel_flag,dd32_i,dd32_i_flag,dd32_ii,dd32_ii_flag,dd32_iii,dd32_iii_flag,erdb_i,erdb_i_flag,erdb_ii,erdb_ii_flag,erdb_iii,erdb_iii_flag,ffx,ffx_flag,gew,gew_flag,glatt,glatt_flag,nebel,nebel_flag,p_i,p_i_flag,p_ii,p_ii_flag,p_iii,p_iii_flag,p_mittel,p_mittel_flag,raureif,raureif_flag,reif,reif_flag,rfb_i,rfb_i_flag,rfb_ii,rfb_ii_flag,rfb_iii,rfb_iii_flag,rfb_mittel,rfb_mittel_flag,rf_i,rf_i_flag,rf_ii,rf_ii_flag,rf_iii,rf_iii_flag,rf_mittel,rf_mittel_flag,rr,rra_manu,rra_manu_flag,rra_manu_i,rra_manu_i_flag,rra_manu_iii,rra_manu_iii_flag,rr_flag,rr_i,rr_i_flag,rr_iii,rr_iii_flag,sh,sha_manu,sha_manu_flag,sh_flag,sh_manu,sh_manu_flag,shneu_manu,shneu_manu_flag,sicht_i,sicht_i_flag,sicht_ii,sicht_ii_flag,sicht_iii,sicht_iii_flag,so_h,so_h_flag,tau,tau_flag,tl_i,tl_i_flag,tl_ii,tl_ii_flag,tl_iii,tl_iii_flag,tlmax,tlmax_flag,tlmin,tlmin_flag,tl_mittel,tl_mittel_flag,tsmin,tsmin_flag,vvbft_i,vvbft_i_flag,vvbft_ii,vvbft_ii_flag,vvbft_iii,vvbft_iii_flag,vv_mittel,vv_mittel_flag,zeitx,zeitx_flag,substation
2016-01-15T00:00+00:00,13,,20,,20,,20,,20,,20,,20,,20,,,,,213.0,20,4.2,20,4.5,20,4.0,20,4.2,20,32.0,20,16.0,20,28.0,20,,20,,20,,20,6.6,20,,,,,,,933.1,20,933.3,20,934.9,20,933.8,20,,,,,,,,,,,,,62,20,69,20,69,20,67,20,0.1,,20,,20,,20,20,-1,20,-1,20,,,20,,,20,,20,,20,,20,,20,0.1,20,,,1.4,20,1.0,20,-0.8,20,2.3,20,-1.4,20,0.5,20,-3.2,20,2.0,20,1.0,20,1.0,20,1.5,20,513.0,20,13702
2016-01-15T00:00+00:00,21,2.0,20,1.0,20,1.0,20,10.0,20,3.0,20,3.0,20,53.0,20,0.0,,0.0,,279.0,20,5.4,20,5.7,20,5.1,20,5.4,20,0.0,20,20.0,20,8.0,20,8.0,20,5.0,20,5.0,20,2.4,20,0.0,,0.0,,1.0,,935.3,20,935.1,20,937.3,20,935.9,20,0.0,,0.0,,,,,,,,,,96,20,79,20,96,20,90,20,0.2,2.0,20,2.0,20,2.0,20,20,0.0,20,0.2,20,,2.0,20,,1.0,20,1.0,20,300.0,20,30000.0,20,800.0,20,1.6,20,0.0,,-1.2,20,2.4,20,-1.8,20,3.0,20,-1.8,20,0.6,20,-1.5,20,0.0,20,1.0,20,1.0,20,0.6,20,1748.0,20,21300
2016-01-15T00:00+00:00,28,,20,,20,,20,,20,,20,,20,,20,,,,,334.0,20,3.2,20,2.8,20,2.6,20,2.9,20,20.0,20,20.0,20,20.0,20,,20,,20,,20,11.0,20,,,,,,,832.1,20,834.1,20,834.4,20,833.5,20,,,,,,,,,,,,,84,20,78,20,76,20,79,20,1.9,,20,,20,,20,20,0.5,20,1.3,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-6.3,20,-7.1,20,-7.9,20,-3.2,20,-8.7,20,-6.0,20,-7.3,20,2.0,20,3.0,20,3.0,20,3.8,20,51.0,20,17002
2016-01-15T00:00+00:00,16,,20,,20,,20,,20,,20,,20,,20,,,,,437.0,20,3.1,20,3.2,20,2.7,20,3.0,20,32.0,20,4.0,20,0.0,20,,20,,20,,20,9.3,20,,,,,,,852.7,20,853.1,20,854.6,20,853.5,20,,,,,,,,,,,,,89,20,69,20,80,20,79,20,0.0,,20,,20,,20,20,0.4,20,0.0,20,,,20,,,20,,20,,20,,20,,20,1.1,20,,,-7.4,20,-3.9,20,-7.7,20,-3.2,20,-7.7,20,-5.5,20,,20,1.0,20,2.0,20,0.0,20,1.0,20,1251.0,20,14802
2016-01-15T00:00+00:00,25,2.0,20,1.0,20,2.0,20,10.0,20,4.0,20,8.0,20,73.0,20,0.0,,0.0,,415.0,20,3.4,20,2.6,20,3.5,20,3.2,20,28.0,20,4.0,20,16.0,20,9.0,20,8.0,20,9.0,20,11.5,20,0.0,,0.0,,0.0,,886.8,20,887.4,20,888.8,20,887.7,20,0.0,,0.0,,,,,,,,,,62,20,40,20,74,20,59,20,0.4,2.0,20,0.0,20,2.0,20,20,-1,20,0.0,20,,3.0,20,,2.0,20,-1.0,20,15000.0,20,30000.0,20,8000.0,20,2.6,20,0.0,,-1.6,20,0.6,20,-3.5,20,1.1,20,-4.5,20,-1.7,20,-6.4,20,4.0,20,1.0,20,1.0,20,2.6,20,3.0,20,13515
2016-01-15T00:00+00:00,83,1.0,20,2.0,20,2.0,20,5.0,20,10.0,20,10.0,20,83.0,20,,,,,377.0,20,4.0,20,4.3,20,4.1,20,4.1,20,,20,,20,,20,7.0,20,7.0,20,7.0,20,,20,,,0.0,,,,896.3,20,895.8,20,897.7,20,896.6,20,0.0,,0.0,,,,,,,,,,92,20,80,20,84,20,85,20,3.4,2.0,20,2.0,20,2.0,20,20,0.6,20,0.3,20,,3.0,20,,20.0,20,3.0,20,5000.0,20,5000.0,20,5000.0,20,0.0,20,0.0,,-4.6,20,-1.8,20,-3.0,20,-1.1,20,-6.9,20,-4.0,20,-1.8,20,,20,,20,,20,,20,,20,12302
2016-01-15T00:00+00:00,60,1.0,20,2.0,20,2.0,20,5.0,20,10.0,20,10.0,20,83.0,20,1.0,,0.0,,222.0,20,4.9,20,4.8,20,4.3,20,4.7,20,20.0,20,24.0,20,24.0,20,1.0,20,5.0,20,1.0,20,17.3,20,0.0,,0.0,,0.0,,949.9,20,950.7,20,952.3,20,951.0,20,0.0,,0.0,,,,,,,,,,69,20,74,20,66,20,70,20,1.0,5.0,20,2.0,20,5.0,20,20,0.0,20,0.0,20,,0.0,20,,-1.0,20,-1.0,20,25000.0,20,3000.0,20,15000.0,20,1.3,20,0.0,,2.0,20,0.9,20,1.0,20,2.7,20,-0.4,20,1.2,20,-0.5,20,2.0,20,4.0,20,4.0,20,5.2,20,1032.0,20,6415
2016-01-15T00:00+00:00,3,1.0,20,2.0,20,1.0,20,4.0,20,10.0,20,4.0,20,60.0,20,0.0,,0.0,,287.0,20,4.5,20,4.5,20,4.3,20,4.4,20,20.0,20,24.0,20,24.0,20,6.0,20,6.0,20,6.0,20,12.2,20,0.0,,0.0,,0.0,,935.7,20,936.0,20,937.0,20,936.2,20,0.0,,0.0,,,,,,,,,,81,20,72,20,75,20,76,20,0.2,2.0,20,2.0,20,2.0,20,20,0.0,20,0.0,20,,2.0,20,,1.0,20,-1.0,20,25000.0,20,8000.0,20,25000.0,20,1.2,20,0.0,,-1.2,20,0.4,20,-0.8,20,2.2,20,-2.6,20,-0.2,20,-5.1,20,2.0,20,3.0,20,3.0,20,3.8,20,1636.0,20,1906
2016-01-15T00:00+00:00,51,1.0,20,1.0,20,1.0,20,9.0,20,4.0,20,4.0,20,57.0,20,0.0,,0.0,,223.0,20,5.6,20,5.0,20,5.6,20,5.4,20,20.0,20,20.0,20,20.0,20,1.0,20,1.0,20,1.0,20,14.1,20,0.0,,0.0,,0.0,,987.5,20,987.1,20,988.8,20,987.8,20,0.0,,0.0,,,,,,,,,,80,20,57,20,83,20,73,20,0.0,5.0,20,0.0,20,5.0,20,20,-1,20,0.0,20,,0.0,20,,-1.0,20,-1.0,20,25000.0,20,40000.0,20,20000.0,20,0.6,20,0.0,,1.9,20,5.2,20,1.3,20,5.4,20,-0.8,20,2.3,20,-2.4,20,3.0,20,5.0,20,4.0,20,6.7,20,1353.0,20,4081
2016-01-15T00:00+00:00,6,2.0,20,1.0,20,0.0,20,9.0,20,3.0,20,4.0,20,53.0,20,0.0,,0.0,,168.0,20,4.2,20,3.7,20,3.4,20,3.8,20,24.0,20,0.0,20,0.0,20,7.0,20,7.0,20,7.0,20,7.0,20,0.0,,0.0,,0.0,,901.3,20,901.0,20,903.2,20,901.8,20,0.0,,0.0,,,,,,,,,,82,20,88,20,90,20,87,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,3.0,20,,3.0,20,-1.0,20,8000.0,20,27000.0,20,10000.0,20,0.0,20,0.0,,-2.3,20,-4.9,20,-6.3,20,-0.1,20,-6.5,20,-3.3,20,-3.0,20,1.0,20,0.0,20,0.0,20,0.2,20,151.0,20,20002
2016-01-15T00:00+00:00,19,2.0,20,1.0,20,1.0,20,9.0,20,5.0,20,2.0,20,53.0,20,0.0,,0.0,,,20,4.5,20,4.2,20,4.3,20,4.3,20,32.0,20,12.0,20,32.0,20,3.0,20,1.0,20,3.0,20,2.7,20,0.0,,0.0,,0.0,,934.8,20,933.8,20,936.0,20,934.9,20,0.0,,0.0,,,,,,,,,,93,20,62,20,79,20,78,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,5000.0,20,20000.0,20,3000.0,20,3.9,20,0.0,,-3.1,20,1.3,20,-1.7,20,2.2,20,-4.3,20,-1.1,20,,20,1.0,20,1.0,20,1.0,20,1.0,20,16.0,20,19700
2016-01-15T00:00+00:00,1,1.0,20,0.0,20,2.0,20,10.0,20,5.0,20,8.0,20,77.0,20,0.0,,0.0,,434.0,20,3.9,20,2.9,20,3.7,20,3.5,20,4.0,20,20.0,20,12.0,20,5.0,20,5.0,20,5.0,20,11.9,20,0.0,,0.0,,0.0,,916.4,20,916.8,20,918.6,20,917.3,20,0.0,,0.0,,,,,,,,,,64,20,41,20,65,20,57,20,0.4,2.0,20,0.0,20,2.0,20,20,-1,20,0.0,20,,1.0,20,,-1.0,20,-1.0,20,4000.0,20,6000.0,20,2000.0,20,2.8,20,0.0,,0.0,20,2.1,20,-0.8,20,3.0,20,-4.1,20,-0.6,20,-8.3,20,1.0,20,2.0,20,1.0,20,1.5,20,1234.0,20,10200
2016-01-15T00:00+00:00,2,2.0,20,2.0,20,2.0,20,9.0,20,9.0,20,10.0,20,93.0,20,0.0,,0.0,,244.0,20,4.9,20,3.8,20,4.7,20,4.5,20,4.0,20,20.0,20,20.0,20,5.0,20,5.0,20,5.0,20,11.0,20,0.0,,0.0,,0.0,,932.6,20,932.7,20,934.8,20,933.4,20,0.0,,0.0,,,,,,,,,,90,20,58,20,82,20,77,20,0.6,2.0,20,2.0,20,2.0,20,20,0.0,20,0.0,20,,1.0,20,,-1.0,20,-1.0,20,15000.0,20,20000.0,20,10000.0,20,0.1,20,0.0,,-1.5,20,1.0,20,-0.8,20,2.0,20,-3.6,20,-0.8,20,-6.2,20,1.0,20,3.0,20,2.0,20,2.6,20,1356.0,20,9801
2016-01-15T00:00+00:00,5,2.0,20,2.0,20,2.0,20,8.0,20,8.0,20,9.0,20,83.0,20,0.0,,0.0,,,20,5.0,20,4.1,20,4.5,20,4.5,20,20.0,20,28.0,20,28.0,20,9.0,20,9.0,20,9.0,20,6.8,20,0.0,,0.0,,0.0,,921.9,20,922.3,20,924.2,20,922.8,20,0.0,,0.0,,,,,,,,,,92,20,70,20,85,20,82,20,2.5,2.0,20,2.0,20,2.0,20,20,0.1,20,0.4,20,,3.0,20,,16.0,20,0.0,20,3000.0,20,1000.0,20,1000.0,20,0.3,20,0.0,,-1.7,20,-0.7,20,-2.1,20,0.6,20,-3.4,20,-1.4,20,,20,1.0,20,1.0,20,1.0,20,1.0,20,1016.0,20,9643
2016-01-15T00:00+00:00,37,1.0,20,1.0,20,1.0,20,10.0,20,8.0,20,9.0,20,90.0,20,0.0,,0.0,,342.0,20,5.0,20,5.0,20,5.1,20,5.0,20,20.0,20,24.0,20,24.0,20,3.0,20,1.0,20,1.0,20,11.1,20,0.0,,0.0,,0.0,,977.8,20,977.7,20,979.1,20,978.2,20,0.0,,0.0,,,,,,,,,,72,20,58,20,75,20,68,20,0.0,2.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,25000.0,20,30000.0,20,20000.0,20,1.3,20,0.0,,1.8,20,4.9,20,1.6,20,5.4,20,-0.6,20,2.4,20,-2.3,20,2.0,20,2.0,20,3.0,20,3.2,20,1414.0,20,2207
2016-01-15T00:00+00:00,20,,20,,20,,20,,20,,20,,20,,20,,,,,215.0,20,4.4,20,3.4,20,2.9,20,3.6,20,0.0,20,24.0,20,28.0,20,,20,,20,,20,8.2,20,,,,,,,896.0,20,897.9,20,898.7,20,897.5,20,,,,,,,,,,,,,90,20,66,20,57,20,71,20,4.6,,20,,20,,20,20,1.8,20,0.8,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-3.0,20,-2.4,20,-2.7,20,-0.9,20,-4.1,20,-2.5,20,,20,0.0,20,2.0,20,1.0,20,1.0,20,1544.0,20,11603
2016-01-15T00:00+00:00,71,2.0,20,2.0,20,2.0,20,10.0,20,6.0,20,4.0,20,67.0,20,0.0,,0.0,,381.0,20,4.3,20,4.4,20,3.6,20,4.1,20,12.0,20,20.0,20,0.0,20,7.0,20,7.0,20,6.0,20,5.8,20,0.0,,0.0,,0.0,,887.6,20,887.6,20,889.2,20,888.1,20,0.0,,0.0,,,,,,,,,,80,20,73,20,74,20,76,20,0.0,2.0,20,0.0,20,2.0,20,20,-1,20,0.0,20,,3.0,20,,2.0,20,-1.0,20,20000.0,20,30000.0,20,20000.0,20,1.5,20,0.0,,-1.8,20,-0.3,20,-3.0,20,1.1,20,-4.0,20,-1.5,20,-5.1,20,1.0,20,2.0,20,0.0,20,1.0,20,1456.0,20,18805
2016-01-15T00:00+00:00,43,,20,,20,,20,,20,,20,,20,,20,,,,,359.0,20,2.7,20,2.3,20,2.9,20,2.6,20,4.0,20,16.0,20,8.0,20,,20,,20,,20,9.9,20,,,,,,,854.1,20,853.5,20,855.6,20,854.4,20,,,,,,,,,,,,,70,20,42,20,68,20,60,20,0.0,,20,,20,,20,20,-1,20,-1,20,,,20,,17.0,20,,20,,20,,20,,20,0.7,20,,,-6.1,20,-1.6,20,-5.0,20,-1.1,20,-7.8,20,-4.5,20,-8.0,20,1.0,20,1.0,20,2.0,20,1.5,20,458.0,20,15344
2016-01-15T00:00+00:00,15,,20,,20,,20,,20,,20,,20,,20,,,,,86.0,20,5.4,20,3.3,20,3.9,20,4.2,20,20.0,20,24.0,20,16.0,20,,20,,20,,20,12.0,20,,,,,,,961.2,20,962.2,20,963.1,20,962.2,20,,,,,,,,,,,,,82,20,44,20,55,20,60,20,6.3,,20,,20,,20,20,2.4,20,-1,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,1.1,20,2.9,20,2.2,20,3.4,20,0.5,20,2.0,20,0.9,20,1.0,20,2.0,20,3.0,20,2.6,20,520.0,20,11104
2016-01-16T00:00+00:00,8,1.0,20,0.0,20,0.0,20,5.0,20,5.0,20,5.0,20,50.0,20,0.0,,0.0,,512.0,20,4.3,20,4.2,20,4.0,20,4.2,20,4.0,20,4.0,20,4.0,20,3.0,20,1.0,20,1.0,20,8.9,20,0.0,,0.0,,0.0,,980.8,20,983.2,20,985.9,20,983.3,20,0.0,,0.0,,,,,,,,,,92,20,56,20,71,20,73,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,0.0,20,,-1.0,20,-1.0,20,3500.0,20,3500.0,20,3500.0,20,4.8,20,0.0,,-3.7,20,3.0,20,-1.2,20,3.7,20,-5.0,20,-0.7,20,,20,1.0,20,2.0,20,1.0,20,1.5,20,1130.0,20,19204
2016-01-16T00:00+00:00,66,2.0,20,2.0,20,2.0,20,10.0,20,9.0,20,10.0,20,97.0,20,0.0,,0.0,,516.0,20,2.3,20,2.1,20,2.2,20,2.2,20,4.0,20,4.0,20,24.0,20,9.0,20,9.0,20,9.0,20,12.1,20,0.0,,0.0,,0.0,,796.6,20,799.0,20,799.8,20,798.5,20,0.0,,0.0,,,,,,,,,,83,20,71,20,82,20,79,20,3.4,2.0,20,2.0,20,0.0,20,20,0.7,20,-1,20,,3.0,20,,37.0,20,4.0,20,100.0,20,2000.0,20,200.0,20,0.6,20,0.0,,-10.6,20,-9.5,20,-10.9,20,-9.4,20,-12.7,20,-11.1,20,-13.9,20,4.0,20,3.0,20,1.0,20,3.8,20,1138.0,20,17301
2016-01-16T00:00+00:00,68,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,317.0,20,2.7,20,2.5,20,2.3,20,2.5,20,28.0,20,28.0,20,28.0,20,9.0,20,9.0,20,9.0,20,16.4,20,0.0,,0.0,,0.0,,815.6,20,817.9,20,818.8,20,817.4,20,0.0,,0.0,,,,,,,,,,89,20,84,20,85,20,86,20,0.2,2.0,20,2.0,20,2.0,20,20,0.0,20,0.1,20,,3.0,20,,89.0,20,10.0,20,3000.0,20,3500.0,20,3000.0,20,0.0,20,0.0,,-9.3,20,-9.6,20,-10.6,20,-8.8,20,-10.7,20,-9.8,20,,20,3.0,20,3.0,20,4.0,20,5.2,20,1848.0,20,15610
2016-01-16T00:00+00:00,93,2.0,20,1.0,20,1.0,20,8.0,20,8.0,20,8.0,20,80.0,20,0.0,,0.0,,170.0,20,5.1,20,3.9,20,4.7,20,4.6,20,20.0,20,28.0,20,20.0,20,0.0,20,1.0,20,0.0,20,11.3,20,0.0,,0.0,,0.0,,982.9,20,986.6,20,987.8,20,985.8,20,0.0,,0.0,,,,,,,,,,79,20,59,20,80,20,73,20,0.3,5.0,20,0.0,20,5.0,20,20,-1,20,0.1,20,,0.0,20,,-1.0,20,-1.0,20,10000.0,20,20000.0,20,10000.0,20,0.1,20,0.0,,0.7,20,1.0,20,-0.5,20,1.3,20,-0.6,20,0.4,20,-0.6,20,2.0,20,2.0,20,2.0,20,2.6,20,55.0,20,5609
2016-01-16T00:00+00:00,27,,20,,20,,20,,20,,20,,20,,20,,,,,,20,5.7,20,4.2,20,4.6,20,4.8,20,28.0,20,28.0,20,20.0,20,,20,,20,,20,9.4,20,,,,,,,,20,,20,,20,,20,,,,,,,,,,,,,100,20,69,20,88,20,86,20,1.4,,20,,20,,20,20,1.1,20,-1,20,,,20,,,20,,20,,20,,20,,20,2.1,20,,,-0.9,20,-0.2,20,-2.1,20,0.1,20,-2.2,20,-1.1,20,-1.0,20,3.0,20,2.0,20,2.0,20,3.2,20,37.0,20,4802
2016-01-16T00:00+00:00,7,2.0,20,2.0,20,2.0,20,10.0,20,9.0,20,10.0,20,97.0,20,0.0,,0.0,,269.0,20,4.0,20,3.5,20,3.2,20,3.6,20,32.0,20,4.0,20,0.0,20,9.0,20,9.0,20,9.0,20,7.7,20,0.0,,,,0.0,,887.0,20,889.6,20,891.1,20,889.2,20,,,,,,,,,,,,,94,20,72,20,77,20,81,20,2.8,2.0,20,2.0,20,2.0,20,20,0.5,20,0.6,20,,3.0,20,,20.0,20,3.0,20,3000.0,20,10000.0,20,5000.0,20,0.2,20,,,-4.9,20,-3.1,20,-5.2,20,-2.8,20,-5.2,20,-4.0,20,-6.0,20,1.0,20,1.0,20,0.0,20,0.6,20,1144.0,20,15501
2016-01-16T00:00+00:00,18,1.0,20,0.0,20,0.0,20,10.0,20,4.0,20,10.0,20,80.0,20,0.0,,0.0,,472.0,20,6.1,20,4.9,20,4.5,20,5.2,20,28.0,20,28.0,20,28.0,20,5.0,20,1.0,20,1.0,20,12.7,20,0.0,,0.0,,0.0,,993.7,20,996.8,20,998.9,20,996.5,20,0.0,,0.0,,,,,,,,,,95,20,69,20,72,20,79,20,-1,0.0,20,2.0,20,0.0,20,20,0.0,20,-1,20,,1.0,20,,-1.0,20,-1.0,20,5000.0,20,20000.0,20,10000.0,20,6.1,20,0.0,,0.6,20,2.1,20,0.3,20,2.5,20,0.0,20,1.3,20,-0.3,20,2.0,20,4.0,20,2.0,20,3.8,20,1440.0,20,6102
2016-01-16T00:00+00:00,24,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,0.0,,0.0,,254.0,20,5.4,20,5.5,20,5.5,20,5.5,20,8.0,20,28.0,20,12.0,20,9.0,20,7.0,20,7.0,20,8.0,20,0.0,,0.0,,0.0,,967.3,20,970.2,20,970.4,20,969.3,20,0.0,,0.0,,,,,,,,,,93,20,91,20,95,20,93,20,1.7,2.0,20,2.0,20,2.0,20,20,1.2,20,0.9,20,,3.0,20,,9.0,20,2.0,20,3000.0,20,5000.0,20,5000.0,20,0.0,20,0.0,,-0.8,20,-0.2,20,-0.8,20,2.4,20,-1.1,20,0.7,20,-1.1,20,1.0,20,1.0,20,1.0,20,1.0,20,2326.0,20,11115
2016-01-16T00:00+00:00,42,,20,,20,,20,,20,,20,,20,,20,,,,,227.0,20,5.2,20,5.2,20,4.8,20,5.1,20,20.0,20,4.0,20,32.0,20,,20,,20,,20,5.7,20,,,,,,,953.8,20,956.6,20,957.1,20,955.8,20,,,,,,,,,,,,,97,20,86,20,90,20,91,20,9.4,,20,,20,,20,20,2.5,20,3.2,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-1.8,20,-0.2,20,-1.8,20,0.2,20,-1.9,20,-0.9,20,-1.8,20,2.0,20,1.0,20,1.0,20,1.5,20,549.0,20,11901
2016-01-16T00:00+00:00,44,,20,,20,,20,,20,,20,,20,,20,,,,,282.0,20,4.8,20,3.9,20,3.7,20,4.1,20,24.0,20,28.0,20,24.0,20,,20,,20,,20,9.7,20,,,,,,,925.2,20,928.1,20,929.9,20,927.7,20,,,,,,,,,,,,,94,20,74,20,80,20,83,20,2.1,,20,,20,,20,20,1.1,20,1.7,20,,,20,,,20,,20,,20,,20,,20,0.5,20,,,-2.5,20,-2.2,20,-3.9,20,-1.3,20,-3.9,20,-2.6,20,-3.8,20,2.0,20,2.0,20,3.0,20,3.2,20,1837.0,20,13120
2016-01-16T00:00+00:00,4,,20,,20,,20,,20,,20,,20,,20,,,,,300.0,20,5.7,20,4.7,20,4.5,20,5.0,20,24.0,20,24.0,20,24.0,20,,20,,20,,20,8.5,20,,,,,,,983.6,20,987.1,20,988.5,20,986.4,20,,,,,,,,,,,,,92,20,71,20,81,20,81,20,0.5,,20,,20,,20,20,0.0,20,0.0,20,,,20,,,20,,20,,20,,20,,20,0.8,20,,,0.2,20,1.2,20,-1.4,20,1.5,20,-1.6,20,-0.1,20,-1.0,20,2.0,20,2.0,20,2.0,20,2.6,20,1245.0,20,5316
2016-01-16T00:00+00:00,13,,20,,20,,20,,20,,20,,20,,20,,,,,446.0,20,4.8,20,4.3,20,3.4,20,4.2,20,28.0,20,32.0,20,32.0,20,,20,,20,,20,13.6,20,,,,,,,937.6,20,940.3,20,942.2,20,940.0,20,,,,,,,,,,,,,90,20,83,20,73,20,82,20,0.3,,20,,20,,20,20,0.1,20,0.3,20,,,20,,,20,,20,,20,,20,,20,3.4,20,,,-1.9,20,-2.4,20,-3.7,20,-0.4,20,-3.8,20,-2.1,20,-7.8,20,2.0,20,3.0,20,2.0,20,3.2,20,1521.0,20,13702
2016-01-16T00:00+00:00,21,2.0,20,2.0,20,0.0,20,3.0,20,7.0,20,3.0,20,43.0,20,0.0,,0.0,,626.0,20,3.4,20,4.5,20,2.5,20,3.5,20,8.0,20,20.0,20,8.0,20,5.0,20,5.0,20,5.0,20,11.7,20,0.0,,0.0,,0.0,,940.3,20,941.1,20,943.4,20,941.6,20,1.0,,0.0,,,,,,,,,,93,20,67,20,42,20,67,20,-1,0.0,20,0.0,20,0.0,20,20,-1,20,-1,20,,1.0,20,,-1.0,20,-1.0,20,15000.0,20,20000.0,20,10000.0,20,5.0,20,0.0,,-6.8,20,1.2,20,-0.5,20,1.5,20,-7.2,20,-2.9,20,-7.9,20,1.0,20,1.0,20,2.0,20,1.5,20,1748.0,20,21300
2016-01-16T00:00+00:00,28,,20,,20,,20,,20,,20,,20,,20,,,,,306.0,20,2.9,20,2.7,20,2.8,20,2.8,20,24.0,20,20.0,20,20.0,20,,20,,20,,20,16.0,20,,,,,,,836.5,20,839.2,20,839.7,20,838.5,20,,,,,,,,,,,,,84,20,74,20,81,20,80,20,1.5,,20,,20,,20,20,0.6,20,0.1,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-7.5,20,-7.0,20,-7.6,20,-6.5,20,-8.6,20,-7.6,20,-9.1,20,3.0,20,3.0,20,2.0,20,3.8,20,2142.0,20,17002
2016-01-16T00:00+00:00,16,,20,,20,,20,,20,,20,,20,,20,,,,,297.0,20,3.1,20,2.9,20,2.8,20,2.9,20,4.0,20,4.0,20,4.0,20,,20,,20,,20,12.6,20,,,,,,,857.0,20,859.8,20,860.4,20,859.1,20,,,,,,,,,,,,,83,20,70,20,76,20,76,20,0.2,,20,,20,,20,20,0.0,20,0.2,20,,,20,,,20,,20,,20,,20,,20,0.0,20,,,-6.5,20,-5.1,20,-6.9,20,-5.0,20,-8.7,20,-6.9,20,,20,2.0,20,3.0,20,2.0,20,3.2,20,1146.0,20,14802
2016-01-16T00:00+00:00,25,2.0,20,2.0,20,2.0,20,8.0,20,8.0,20,10.0,20,87.0,20,0.0,,0.0,,528.0,20,3.7,20,3.3,20,2.9,20,3.3,20,28.0,20,28.0,20,32.0,20,9.0,20,9.0,20,9.0,20,16.3,20,0.0,,0.0,,0.0,,891.3,20,893.5,20,894.8,20,893.2,20,0.0,,0.0,,,,,,,,,,83,20,77,20,78,20,79,20,4.0,2.0,20,2.0,20,2.0,20,20,0.4,20,3.5,20,,3.0,20,,3.0,20,1.0,20,4000.0,20,10000.0,20,5000.0,20,3.4,20,0.0,,-4.3,20,-4.9,20,-6.6,20,-3.3,20,-6.6,20,-5.0,20,-7.8,20,2.0,20,4.0,20,5.0,20,5.9,20,1840.0,20,13515
2016-01-16T00:00+00:00,83,2.0,20,2.0,20,2.0,20,10.0,20,10.0,20,10.0,20,100.0,20,,,,,167.0,20,4.2,20,3.9,20,3.5,20,3.9,20,,20,,20,,20,7.0,20,7.0,20,7.0,20,,20,,,0.0,,,,900.5,20,903.7,20,904.6,20,902.9,20,0.0,,0.0,,,,,,,,,,88,20,85,20,82,20,85,20,5.0,2.0,20,2.0,20,2.0,20,20,3.1,20,1.7,20,,3.0,20,,40.0,20,20.0,20,5000.0,20,5000.0,20,5000.0,20,0.0,20,0.0,,-3.5,20,-3.9,20,-4.9,20,-3.0,20,-4.9,20,-4.0,20,-1.2,20,,20,,20,,20,,20,,20,12302
2016-01-16T00:00+00:00,60,2.0,20,2.0,20,2.0,20,10.0,20,8.0,20,10.0,20,93.0,20,0.0,,0.0,,324.0,20,5.4,20,5.0,20,4.5,20,5.0,20,28.0,20,28.0,20,20.0,20,6.0,20,6.0,20,6.0,20,10.1,20,0.0,,0.0,,0.0,,956.7,20,960.0,20,960.2,20,959.0,20,0.0,,0.0,,,,,,,,,,94,20,90,20,86,20,90,20,1.3,5.0,20,2.0,20,2.0,20,20,1.0,20,0.5,20,,2.0,20,,5.0,20,5.0,20,2000.0,20,10000.0,20,10000.0,20,0.4,20,0.0,,-0.8,20,-1.2,20,-2.1,20,1.2,20,-2.3,20,-0.6,20,-1.0,20,2.0,20,2.0,20,2.0,20,2.6,20,123.0,20,6415
